cluster_key;ticker;filing_day;filedAt;in_backtest;in_strategies;strategies;company;insiders;n_buys;pct_increase_position_max;qty_tot;titles;value_tot
COMM|2023-11-16;COMM;2023-11-16;2023-11-16T17:50:41-05:00;False;False;;CommScope Holding Company, Inc.;Treadway Charles L.;1;7.43;153019.0;President and CEO;249925.9327
FBIO|2023-11-16;FBIO;2023-11-16;2023-11-16T17:46:56-05:00;False;False;;Fortress Biotech, Inc.;ROSENWALD LINDSAY A MD | WEISS MICHAEL S;2;152.2;1714573.0;President, CEO & Chairman | See Remarks;2914774.1
GWH|2023-11-16;GWH;2023-11-16;2023-11-16T17:48:03-05:00;False;False;;ESS Tech, Inc.;Quarls Harry;1;1.73;5489.0;Director;6865.641199999999
EPIX|2023-11-16;EPIX;2023-11-16;2023-11-16T17:45:43-05:00;False;False;;ESSA Pharma Inc.;BERGER FRANKLIN M;1;8.77;76471.0;Director;419661.29000000004
SGHT|2023-11-16;SGHT;2023-11-16;2023-11-16T17:44:00-05:00;False;False;;Sight Sciences, Inc.;Encrantz Staffan;1;12.81;3462.0;Director;6913.6140000000005
VVX|2023-11-16;VVX;2023-11-16;2023-11-16T17:29:14-05:00;False;False;;V2X, Inc.;Mural Shawn;1;;500.0;Senior Vice President and CFO;21930.0
BFST|2023-11-16;BFST;2023-11-16;2023-11-16T17:27:00-05:00;False;False;;Business First Bancshares, Inc.;Buquet James J. III;1;1.92;1336.304;Director;29608.419390000003
RMCF|2023-11-16;RMCF;2023-11-16;2023-11-16T16:15:24-05:00;False;False;;Rocky Mountain Chocolate Factory, Inc.;ARROYO A ALLEN | Conklin Kara L | GEYGAN JEFFREY RICHART | GLOBAL VALUE INVESTMENT CORP. | Seabert Brett P;5;14.29;6810.0;10% Owner | CFO | Director | VP Franchise Development;27892.862999999998
FMBM|2023-11-16;FMBM;2023-11-16;2023-11-16T15:57:23-05:00;False;False;;F&M BANK CORP;Campbell Lisa F | Russell Kevin A. | WITHERS DEAN W | Willingham John A.;4;22.24;1514.7492000000002;Director | Other;25482.24894
PI|2023-11-16;PI;2023-11-16;2023-11-16T17:11:27-05:00;False;False;;IMPINJ INC;Sylebra Capital Ltd;1;1.21;48311.0;10% Owner;3837825.84
MACK|2023-11-16;MACK;2023-11-16;2023-11-16T17:09:23-05:00;False;False;;MERRIMACK PHARMACEUTICALS INC;Andersen Eric;1;2.43;50170.0;Director;627125.0
GLP|2023-11-16;GLP;2023-11-16;2023-11-16T17:02:58-05:00;False;False;;GLOBAL PARTNERS LP;Global GP LLC;1;37.31;35000.0;Other;1166800.0
CHRW|2023-11-16;CHRW;2023-11-16;2023-11-16T17:01:30-05:00;False;False;;C. H. ROBINSON WORLDWIDE, INC.;Bozeman David P;1;1.27;1807.0;President & CEO;149818.37
BRN|2023-11-16;BRN;2023-11-16;2023-11-16T17:01:18-05:00;False;False;;BARNWELL INDUSTRIES INC;SHERWOOD NED L;1;0.6;29045.0;10% Owner;76473.85
SPIR|2023-11-16;SPIR;2023-11-16;2023-11-16T16:57:37-05:00;False;False;;Spire Global, Inc.;Basola Leonardo;1;5.33;10000.0;Chief Financial Officer;49250.0
HQI|2023-11-16;HQI;2023-11-16;2023-11-16T16:49:02-05:00;False;False;;HireQuest, Inc.;OLMSTEAD JACK A.;1;16.73;6993.0;Director;93537.6687
GIPR|2023-11-16;GIPR;2023-11-16;2023-11-16T16:49:01-05:00;False;False;;GENERATION INCOME PROPERTIES, INC.;Sobelman David;1;1.32;2000.0;Chairman, President, CEO;8380.0
OUST|2023-11-16;OUST;2023-11-16;2023-11-16T16:47:41-05:00;False;False;;Ouster, Inc.;MADDOCK ERNEST E;1;17.98;7000.0;Director;37011.799999999996
DAR|2023-11-16;DAR;2023-11-16;2023-11-16T16:45:18-05:00;False;False;;DARLING INGREDIENTS INC.;JANSEN MATTHEW J;1;22.8;11113.0;COO North America;497862.39999999997
HROW|2023-11-16;HROW;2023-11-16;2023-11-16T16:05:31-05:00;False;False;;HARROW, INC.;BAUM MARK L | Opaleye Management Inc.;2;0.69;32500.0;10% Owner | Chief Executive Officer;261560.00000000003
TRST|2023-11-16;TRST;2023-11-16;2023-11-16T16:39:18-05:00;False;False;;TRUSTCO BANK CORP N Y;LUCARELLI LISA M;1;5.83;150.0;Director;5646.0
RWLK|2023-11-16;RWLK;2023-11-16;2023-11-16T16:37:44-05:00;False;False;;ReWalk Robotics Ltd.;Lind Global Fund II LP;1;0.74;72818.0;10% Owner;49516.240000000005
DMAC|2023-11-16;DMAC;2023-11-16;2023-11-16T16:37:28-05:00;False;False;;DiaMedica Therapeutics Inc.;Wambeke David J.;1;3.94;20000.0;Chief Business Officer;49200.0
WEST|2023-11-16;WEST;2023-11-16;2023-11-16T16:34:45-05:00;False;False;;Westrock Coffee Co;Pledger Thomas Christopher;1;3.35;12000.0;CHIEF FINANCIAL OFFICER;103560.00000000001
SCKT|2023-11-16;SCKT;2023-11-16;2023-11-16T16:32:10-05:00;False;False;;SOCKET MOBILE, INC.;BASS CHARLIE;1;0.39;5000.0;Director;5628.0
ZOM|2023-11-16;ZOM;2023-11-16;2023-11-16T16:31:10-05:00;False;False;;Zomedica Corp.;POWERS JOHNNY D;1;9.38;150000.0;Director;25949.999999999996
VRME|2023-11-16;VRME;2023-11-16;2023-11-16T16:30:44-05:00;False;False;;VerifyMe, Inc.;GELLER MARSHALL S;1;0.93;4000.0;Director;4320.0
HAIN|2023-11-16;HAIN;2023-11-16;2023-11-16T16:30:28-05:00;False;False;;HAIN CELESTIAL GROUP INC;ZIER DAWN M.;1;7.84;5000.0;Director;56250.0
GRWG|2023-11-16;GRWG;2023-11-16;2023-11-16T16:29:52-05:00;False;False;;GrowGeneration Corp.;Salaman Michael;1;32.3;430000.0;President;983105.4765999999
ISDR|2023-11-16;ISDR;2023-11-16;2023-11-16T16:29:24-05:00;False;False;;ISSUER DIRECT CORP;BALBIRNIE BRIAN R;1;0.45;3750.0;Director, CEO;58005.0
BRCC|2023-11-16;BRCC;2023-11-16;2023-11-16T16:25:27-05:00;False;False;;BRC Inc.;Welling Glenn W.;1;1.61;200000.0;Director;653440.0
MTDR|2023-11-16;MTDR;2023-11-16;2023-11-16T16:20:01-05:00;False;False;;Matador Resources Co;Foran Joseph Wm;1;9.69;2000.0;Chairman and CEO;110800.0
KFS|2023-11-16;KFS;2023-11-16;2023-11-16T16:06:29-05:00;False;False;;KINGSWAY FINANCIAL SERVICES INC;Fitzgerald John Taylor Maloney | Hansen Kent A;2;0.19;548.0;CFO & EVP | President and CEO;4066.16
UHG|2023-11-16;UHG;2023-11-16;2023-11-16T16:04:41-05:00;False;False;;United Homes Group, Inc.;Dozier Robert F.;1;320.82;20051.0;Director;147976.38
GIFI|2023-11-16;GIFI;2023-11-16;2023-11-16T16:01:15-05:00;False;False;;GULF ISLAND FABRICATION INC;Averick Robert M;1;125.0;10000.0;Director;39700.0
EML|2023-11-16;EML;2023-11-16;2023-11-16T15:30:24-05:00;False;False;;EASTERN CO;Hernandez Mark Anthony;1;16.42;2847.0;Chief Executive Officer;53307.299999999996
ATRI|2023-11-16;ATRI;2023-11-16;2023-11-16T14:49:33-05:00;False;False;;ATRION CORP;Battat David A;1;0.77;300.0;President & CEO;90000.0
SEZL|2023-11-16;SEZL;2023-11-16;2023-11-16T14:41:21-05:00;False;False;;Sezzle Inc.;Purcell Paul Martin;1;1.48;6980.0;Director;79768.4
RCEL|2023-11-16;RCEL;2023-11-16;2023-11-16T14:38:24-05:00;False;False;;AVITA Medical, Inc.;O'Toole David D;1;9.09;2000.0;CFO;24600.0
PFBX|2023-11-16;PFBX;2023-11-16;2023-11-16T13:57:53-05:00;False;False;;PEOPLES FINANCIAL CORP /MS/;STILWELL JOSEPH;1;1.26;5000.0;10% Owner;65000.0
ISTR|2023-11-16;ISTR;2023-11-16;2023-11-16T13:55:31-05:00;False;False;;Investar Holding Corp;D'Angelo John J;1;0.15;300.0;Chief Executive Officer;3135.0
HHS|2023-11-16;HHS;2023-11-16;2023-11-16T13:41:15-05:00;False;False;;HARTE HANKS INC;Davis Kirk A;1;36.68;5739.0;Chief Executive Officer;40551.85999999999
SONX|2023-11-16;SONX;2023-11-16;2023-11-16T12:53:38-05:00;False;False;;Sonendo, Inc.;Pudipeddi Vamsi Mohan Raj;1;22.27;50000.0;Director;13325.0
TSNDF|2023-11-16;TSNDF;2023-11-16;2023-11-16T12:17:28-05:00;False;False;;TerrAscend Corp.;JW Asset Management, LLC;1;0.02;15000.0;Executive Chairman;23367.0
SZL.AX|2023-11-16;SZL.AX;2023-11-16;2023-11-16T12:05:01-05:00;False;False;;Sezzle Inc.;Youakim Charles;1;0.52;11494.0;Executive Chairman and CEO;117583.62000000001
TPL|2023-11-16;TPL;2023-11-16;2023-11-16T11:46:44-05:00;False;False;;Texas Pacific Land Corp;HORIZON KINETICS ASSET MANAGEMENT LLC;1;0.0;3.0;10% Owner;5048.37
UMH|2023-11-16;UMH;2023-11-16;2023-11-16T11:40:00-05:00;False;False;;UMH PROPERTIES, INC.;Carus Jeffrey A | QUIGLEY KENNETH K JR;2;24.15;180.17999999999998;Director;2499.9975
BUKS|2023-11-16;BUKS;2023-11-16;2023-11-16T11:06:36-05:00;False;False;;BUTLER NATIONAL CORP;Daly Joseph Patrick;1;0.55;25000.0;10% Owner;16955.0
CLRO|2023-11-16;CLRO;2023-11-16;2023-11-16T10:50:06-05:00;False;False;;CLEARONE INC;BAGLEY EDWARD D;1;0.29;47099.0;10% Owner;32667.674699999996
NUTX|2023-11-16;NUTX;2023-11-16;2023-11-16T10:50:01-05:00;False;False;;Nutex Health, Inc.;DeTillio Joshua;1;;140000.0;Chief Operating Officer;34174.0
MGEE|2023-11-16;MGEE;2023-11-16;2023-11-16T10:45:26-05:00;False;False;;MGE ENERGY INC;Berbee James G;1;1.2;99.8401;Director;7494.996306999999
LARK|2023-11-16;LARK;2023-11-16;2023-11-16T10:25:00-05:00;False;False;;LANDMARK BANCORP INC;BALL RICHARD;1;29.86;878.0;Director;16603.210000000003
SNCR|2023-11-16;SNCR;2023-11-16;2023-11-16T09:43:51-05:00;False;False;;SYNCHRONOSS TECHNOLOGIES INC;B. Riley Financial, Inc.;1;3.62;74189.0;10% Owner;33385.05
PKBK|2023-11-16;PKBK;2023-11-16;2023-11-16T09:40:30-05:00;False;False;;PARKE BANCORP, INC.;PANTILIONE VITO S;1;0.28;600.0;President & CEO;11107.2
BW|2023-11-16;BW;2023-11-16;2023-11-16T07:51:06-05:00;False;False;;Babcock & Wilcox Enterprises, Inc.;B. Riley Financial, Inc. | Tato Joseph A;2;19.49;167883.0;10% Owner | Director;194580.4555
GEG|2023-11-15;GEG;2023-11-15;2023-11-15T20:47:02-05:00;False;False;;Great Elm Group, Inc.;Drapkin Matthew A | Northern Right Capital Management, L.P.;2;7.5;446768.0;10% Owner | Director;887096.3432
SSP|2023-11-15;SSP;2023-11-15;2023-11-15T21:03:58-05:00;False;False;;E.W. SCRIPPS Co;Scripps John Patrick;1;143.78;670.0;10% Owner;4890.732
TALO|2023-11-15;TALO;2023-11-15;2023-11-15T21:00:47-05:00;False;False;;TALOS ENERGY INC.;Control Empresarial de Capitales S.A. de C.V.;1;0.94;140251.0;10% Owner;1991185.5223
IVP|2023-11-15;IVP;2023-11-15;2023-11-15T20:54:04-05:00;False;False;;INSPIRE VETERINARY PARTNERS, INC.;Carr Kimball;1;6.87;5000.0;See Remarks.;2739.5000000000005
RXO|2023-11-15;RXO;2023-11-15;2023-11-15T19:59:36-05:00;False;False;;RXO, Inc.;MFN Partners, LP;1;0.78;170000.0;10% Owner;3293163.9800000004
ASLE|2023-11-15;ASLE;2023-11-15;2023-11-15T19:54:06-05:00;False;False;;AerSale Corp;Wright Frederick Craig;1;;2000.0;See Remarks;26615.2
TCS|2023-11-15;TCS;2023-11-15;2023-11-15T19:26:24-05:00;False;False;;Container Store Group, Inc.;Malhotra Satish;1;2.27;16715.0;CEO & PRESIDENT;30359.4545
CLRO|2023-11-15;CLRO;2023-11-15;2023-11-15T19:21:15-05:00;False;False;;CLEARONE INC;BAGLEY EDWARD D;1;2.94;317099.0;10% Owner;217482.6747
GWH|2023-11-15;GWH;2023-11-15;2023-11-15T19:07:55-05:00;False;False;;ESS Tech, Inc.;Quarls Harry;1;26.76;67118.0;Director;90307.269
MORF|2023-11-15;MORF;2023-11-15;2023-11-15T19:00:10-05:00;False;False;;Morphic Holding, Inc.;Edwards Martin;1;;2376.0;Director;48803.04
HYLN|2023-11-15;HYLN;2023-11-15;2023-11-15T18:52:39-05:00;False;False;;Hyliion Holdings Corp.;Card Andrew H JR | GALLAGHER DENNIS M. | Healy Thomas J. | Panzer Jon;4;31.06;385000.0;Chief Executive Officer | Chief Financial Officer | Chief Operating Officer | Director;243845.96
NMRA|2023-11-15;NMRA;2023-11-15;2023-11-15T18:54:20-05:00;False;False;;Neumora Therapeutics, Inc.;ARCH Venture Partners XII, LLC | Burow Kristina;2;0.77;70020.0;10% Owner | Director;824279.22
GRWG|2023-11-15;GRWG;2023-11-15;2023-11-15T18:37:31-05:00;False;False;;GrowGeneration Corp.;Lampert Darren;1;35.84;496000.0;CEO;993867.7
COMM|2023-11-15;COMM;2023-11-15;2023-11-15T18:28:06-05:00;False;False;;CommScope Holding Company, Inc.;Watts Claudius E. IV;1;8.38;60000.0;Director;83388.0
FLL|2023-11-15;FLL;2023-11-15;2023-11-15T18:18:01-05:00;False;False;;FULL HOUSE RESORTS INC;LEE DANIEL R;1;0.55;6000.0;President & CEO;30036.0
KLG|2023-11-15;KLG;2023-11-15;2023-11-15T18:00:08-05:00;False;False;;WK Kellogg Co;Barnes-Euresti Norma | Brice Sherry | Brown Bruce Alan | McKinstray David | PILNICK GARY H | VanDeVelde Doug;6;4814.62;168795.0;CLO and Secretary | Chief Customer Officer | Chief Executive Officer | Chief Financial Officer | Chief Growth Officer | Chief Supply Chain Officer;1804841.822
BRCC|2023-11-15;BRCC;2023-11-15;2023-11-15T18:14:31-05:00;False;False;;BRC Inc.;Dickson Kathryn P;1;26.62;30000.0;Director;98100.0
HTCR|2023-11-15;HTCR;2023-11-15;2023-11-15T18:09:38-05:00;False;False;;HeartCore Enterprises, Inc.;Yamamoto Sumitaka;1;0.09;10012.0;Chairman, CEO & President;5079.0876
BIRD|2023-11-15;BIRD;2023-11-15;2023-11-15T18:06:56-05:00;False;False;;Allbirds, Inc.;Mitchell Ann;1;1.2;10000.0;Chief Financial Officer;6800.000000000001
BRID|2023-11-15;BRID;2023-11-15;2023-11-15T17:55:16-05:00;False;False;;BRIDGFORD FOODS CORP;SCOTT DENNIS GREGORY;1;2.36;200.0;Director;2254.0
REI|2023-11-15;REI;2023-11-15;2023-11-15T17:52:11-05:00;False;False;;RING ENERGY, INC.;McKinney Paul D.;1;3.94;50000.0;CEO and Chairman of the Board;82000.0
WEST|2023-11-15;WEST;2023-11-15;2023-11-15T17:28:28-05:00;False;False;;Westrock Coffee Co;FORD JOE T;1;24.84;52005.0;Director;424137.75
GRNT|2023-11-15;GRNT;2023-11-15;2023-11-15T16:23:26-05:00;False;False;;Granite Ridge Resources, Inc.;Brandenberg Luke C | Farquharson Tyler;2;5.47;5000.0;Chief Financial Officer | President and CEO;30075.0
DOMH|2023-11-15;DOMH;2023-11-15;2023-11-15T17:23:45-05:00;False;False;;Dominari Holdings Inc.;Hayes Anthony;1;14.71;2500.0;CEO;4824.75
MDGL|2023-11-15;MDGL;2023-11-15;2023-11-15T17:12:53-05:00;False;False;;MADRIGAL PHARMACEUTICALS, INC.;BAKER BROS. ADVISORS LP;2;2.1;156886.0;Director;23610579.79339999
BILL|2023-11-15;BILL;2023-11-15;2023-11-15T17:12:03-05:00;False;False;;BILL Holdings, Inc.;Hornik David;1;;17710.0;Director;1000437.9
ATRA|2023-11-15;ATRA;2023-11-15;2023-11-15T17:07:08-05:00;False;False;;Atara Biotherapeutics, Inc.;Gallagher Carol Giltner;1;94.51;270000.0;Director;68214.476
BARK|2023-11-15;BARK;2023-11-15;2023-11-15T17:00:32-05:00;False;False;;Bark, Inc.;Meeker Matt;1;0.63;61700.0;Executive Chairman;48866.4
CRGY|2023-11-15;CRGY;2023-11-15;2023-11-15T17:00:04-05:00;False;False;;Crescent Energy Co;Rockecharlie David C.;1;7.69;5000.0;See remarks;53400.0
CTVA|2023-11-15;CTVA;2023-11-15;2023-11-15T16:51:51-05:00;False;False;;Corteva, Inc.;FUERER CORNEL B | GLENN TIMOTHY P | King Robert D.;3;2.51;4990.0;EVP, Crop Protection Business | EVP, Seed Business Unit | SVP, Gen Counsel and Secretary;229069.726
EGBN|2023-11-15;EGBN;2023-11-15;2023-11-15T16:52:11-05:00;False;False;;EAGLE BANCORP INC;Saltzman Paul;1;13.08;1500.0;EVP/Chief Legal Officer;35400.0
STXS|2023-11-15;STXS;2023-11-15;2023-11-15T16:49:59-05:00;False;False;;Stereotaxis, Inc.;Isaac Paul J;1;0.38;20000.0;Director;28900.0
JANX|2023-11-15;JANX;2023-11-15;2023-11-15T16:46:54-05:00;False;False;;Janux Therapeutics, Inc.;Lichter Jay | Reardon Tighe;2;;1699708.0;Acting Chief Financial Officer | Director;9977285.96
PI|2023-11-15;PI;2023-11-15;2023-11-15T16:35:43-05:00;False;False;;IMPINJ INC;Sylebra Capital Ltd;1;0.85;33682.0;10% Owner;2464175.12
RCEL|2023-11-15;RCEL;2023-11-15;2023-11-15T16:31:51-05:00;False;False;;AVITA Medical, Inc.;O'Toole David D;1;11.11;2000.0;CFO;26130.0
VRME|2023-11-15;VRME;2023-11-15;2023-11-15T16:30:40-05:00;False;False;;VerifyMe, Inc.;Stedham Adam H;1;3.06;4919.0;Chief Executive Officer;5288.01
POWW|2023-11-15;POWW;2023-11-15;2023-11-15T16:30:26-05:00;False;False;;AMMO, INC.;Smith Jared Rowe;1;2.45;9500.0;CEO;20287.57
MKTW|2023-11-15;MKTW;2023-11-15;2023-11-15T16:25:02-05:00;False;False;;MARKETWISE, INC.;SIMMONS VAN D | Tongue Glenn H;2;28.97;35000.0;Director;97200.0
SCKT|2023-11-15;SCKT;2023-11-15;2023-11-15T16:26:37-05:00;False;False;;SOCKET MOBILE, INC.;BASS CHARLIE;1;0.39;5000.0;Director;5437.0
ALGM|2023-11-15;ALGM;2023-11-15;2023-11-15T16:19:46-05:00;False;False;;ALLEGRO MICROSYSTEMS, INC.;Lynch Susan D;1;2.14;350.0;Director;9579.5
T|2023-11-15;T;2023-11-15;2023-11-15T16:19:00-05:00;False;False;;AT&T INC.;LUCZO STEPHEN J;1;18.77;62500.0;Director;971875.0
ROOT|2023-11-15;ROOT;2023-11-15;2023-11-15T16:17:28-05:00;False;False;;Root, Inc.;Bonakdarpour Mahtiyar;1;3.85;17500.0;Chief Technology Officer;175759.888
CTOS|2023-11-15;CTOS;2023-11-15;2023-11-15T16:15:28-05:00;False;False;;Custom Truck One Source, Inc.;McMonagle Ryan;1;6.05;20000.0;Chief Executive Officer;103412.0
AAN|2023-11-15;AAN;2023-11-15;2023-11-15T16:14:50-05:00;False;False;;Aaron's Company, Inc.;JOHNSON TIMOTHY A;1;82.46;20000.0;Director;166591.99999999997
UTZ|2023-11-15;UTZ;2023-11-15;2023-11-15T16:14:44-05:00;False;False;;Utz Brands, Inc.;Lissette Dylan;1;16.46;15686.0;Director;200780.80000000002
XERS|2023-11-15;XERS;2023-11-15;2023-11-15T16:13:14-05:00;False;False;;Xeris Biopharma Holdings, Inc.;PERSKY MARLA;1;;6370.0;Director;10057.592999999999
APYX|2023-11-15;APYX;2023-11-15;2023-11-15T16:12:42-05:00;False;False;;Apyx Medical Corp;Goodwin Charles D. II;1;125.0;50000.0;Chief Executive Officer;78500.0
MOVE|2023-11-15;MOVE;2023-11-15;2023-11-15T16:04:56-05:00;False;False;;Movano Inc.;Cogan Jeremy | FAIRBAIRN EMILY | Mastrototaro John;3;11.63;319000.0;CFO | Chief Executive Officer | Director;271150.0
FTK|2023-11-15;FTK;2023-11-15;2023-11-15T16:11:25-05:00;False;False;;FLOTEK INDUSTRIES INC/CN/;CLEMENT JAMES BOND;1;8.5;5030.0;Chief Financial Officer;20019.4
IHRT|2023-11-15;IHRT;2023-11-15;2023-11-15T16:10:05-05:00;False;False;;iHeartMedia, Inc.;PITTMAN ROBERT W;1;3.26;100000.0;Chairman and CEO;205950.0
VVV|2023-11-15;VVV;2023-11-15;2023-11-15T16:06:32-05:00;False;False;;VALVOLINE INC;SONSTEBY CHARLES M;1;37.7;4500.0;Director;154484.1
ADV|2023-11-15;ADV;2023-11-15;2023-11-15T16:05:04-05:00;False;False;;Advantage Solutions Inc.;KILTS JAMES M;1;4.08;55474.0;Director;125041.4614
IDN|2023-11-15;IDN;2023-11-15;2023-11-15T10:13:57-05:00;False;False;;Intellicheck, Inc.;Ishmael Jeffrey | Lewis Bryan | Smith Guy L;3;1.43;16920.0;CEO/President | CFO, COO | Director;27963.7292
KRUS|2023-11-15;KRUS;2023-11-15;2023-11-15T16:01:05-05:00;False;False;;KURA SUSHI USA, INC.;STUTZ CARIN;1;129.98;1500.0;Director;78555.0
TBBK|2023-11-15;TBBK;2023-11-15;2023-11-15T16:00:38-05:00;False;False;;Bancorp, Inc.;Cohn Matthew;1;12.99;241.0;Director;9576.7676
ET|2023-11-15;ET;2023-11-15;2023-11-15T16:00:09-05:00;False;False;;Energy Transfer LP;Mason Thomas P;1;0.47;8000.0;EVP & Pres. LNG;105360.0
SZL.AX|2023-11-15;SZL.AX;2023-11-15;2023-11-15T15:50:21-05:00;False;False;;Sezzle Inc.;Youakim Charles;1;2.46;78506.0;Executive Chairman and CEO;830141.86
CION|2023-11-15;CION;2023-11-15;2023-11-15T15:19:50-05:00;False;False;;CION Investment Corp;Reisner Michael A;1;1.01;434.0;Co-Chairman & Co-CEO;4800.04
PFBX|2023-11-15;PFBX;2023-11-15;2023-11-15T14:24:59-05:00;False;False;;PEOPLES FINANCIAL CORP /MS/;STILWELL JOSEPH;1;1.28;5003.0;10% Owner;65038.4997
CXDO|2023-11-15;CXDO;2023-11-15;2023-11-15T13:13:48-05:00;False;False;;Crexendo, Inc.;Brinton Jon;1;2.34;2000.0;Chief Revenue Officer;4280.0
WATT|2023-11-15;WATT;2023-11-15;2023-11-15T13:09:38-05:00;False;False;;Energous Corp;Johnston Cesar;1;131.14;52000.0;CEO and President;94640.0
BUKS|2023-11-15;BUKS;2023-11-15;2023-11-15T12:53:11-05:00;False;False;;BUTLER NATIONAL CORP;Daly Joseph Patrick;1;0.95;40000.0;10% Owner;26450.0
PRGO|2023-11-15;PRGO;2023-11-15;2023-11-15T12:14:52-05:00;False;False;;PERRIGO Co plc;Bezerra Eduardo Guarita;1;145.86;5000.0;EVP & Chief Financial Officer;145881.5
MMLP|2023-11-15;MMLP;2023-11-15;2023-11-15T12:08:48-05:00;False;False;;MARTIN MIDSTREAM PARTNERS L.P.;MARTIN RUBEN S;1;0.54;31392.0;Director;78217.7844
TPL|2023-11-15;TPL;2023-11-15;2023-11-15T10:43:54-05:00;False;False;;Texas Pacific Land Corp;HORIZON KINETICS ASSET MANAGEMENT LLC;1;0.0;3.0;10% Owner;5111.85
NWPP|2023-11-15;NWPP;2023-11-15;2023-11-15T10:13:25-05:00;False;False;;NEW PEOPLES BANKSHARES INC;Long Barton Scot | White Blaine Scott;2;16.3;54500.0;Director | Other;135432.5
GOCO|2023-11-15;GOCO;2023-11-15;2023-11-15T10:10:34-05:00;False;False;;GoHealth, Inc.;KOTTE VIJAY;1;1.16;7500.0;Chief Executive Officer;100275.0
ELA|2023-11-15;ELA;2023-11-15;2023-11-15T09:58:26-05:00;False;False;;Envela Corp;DeStefano Allison M;1;0.5;850.0;Director;2873.0
CRL|2023-11-15;CRL;2023-11-15;2023-11-15T09:23:16-05:00;False;False;;CHARLES RIVER LABORATORIES INTERNATIONAL, INC.;FOSTER JAMES C;1;2.85;5620.0;Chairman, President and CEO;1000641.0000000001
PKBK|2023-11-15;PKBK;2023-11-15;2023-11-15T09:21:16-05:00;False;False;;PARKE BANCORP, INC.;PANTILIONE VITO S;1;5.02;1000.0;President & CEO;18102.0
BOTJ|2023-11-15;BOTJ;2023-11-15;2023-11-15T09:15:49-05:00;False;False;;BANK OF THE JAMES FINANCIAL GROUP INC;BRYANT WILLIAM C III;1;0.59;458.0;Director;4605.74
MTD|2023-11-15;MTD;2023-11-15;2023-11-15T09:00:20-05:00;False;False;;METTLER TOLEDO INTERNATIONAL INC/;DIGGELMANN ROLAND D;1;350.0;315.0;Director;323360.1
FTCI|2023-11-15;FTCI;2023-11-15;2023-11-15T08:30:06-05:00;False;False;;FTC Solar, Inc.;Chatila Ahmad R;1;62.36;213030.0;Director;100124.09999999999
PCT|2023-11-15;PCT;2023-11-15;2023-11-15T08:21:11-05:00;False;False;;PureCycle Technologies, Inc.;Musa Fernando;1;113.9;25779.0;Director;99996.741
BW|2023-11-15;BW;2023-11-15;2023-11-15T07:51:44-05:00;False;False;;Babcock & Wilcox Enterprises, Inc.;Riker Christopher S | Salamone Louis Jr;2;34.72;70000.0;Chief Financial Officer | Senior Vice President;79835.0
PSTV|2023-11-15;PSTV;2023-11-15;2023-11-15T07:00:06-05:00;False;False;;PLUS THERAPEUTICS, INC.;Lenk Robert P;1;20.88;6000.0;Director;8620.0
HLLY|2023-11-15;HLLY;2023-11-15;2023-11-15T06:38:26-05:00;False;False;;Holley Inc.;JONES GINGER M;1;16.31;10000.0;Director;37750.0
BYON|2023-11-15;BYON;2023-11-15;2023-11-15T06:00:09-05:00;False;False;;BEYOND, INC.;LEMONIS MARCUS;1;3.71;5940.0;Director;99792.0
TXO|2023-11-14;TXO;2023-11-14;2023-11-14T16:45:14-05:00;False;False;;TXO Partners, L.P.;ADAMS WILLIAM H III | HUTTON KEITH A | KEVIL PHILLIP R | KING LUTHER CAPITAL MANAGEMENT CORP | King Luther Jr | SIMPSON BOB R;6;25.52;504290.0;10% Owner | Director | See Remarks;8901571.0
PRCH|2023-11-14;PRCH;2023-11-14;2023-11-14T20:38:50-05:00;False;False;;Porch Group, Inc.;Lam Rachel;1;6.06;10000.0;Director;10131.5
CWD|2023-11-14;CWD;2023-11-14;2023-11-14T20:06:02-05:00;False;False;;CaliberCos Inc.;LOEFFLER JOHN C II;1;1.93;6000.0;CEO;8520.0
AIRG|2023-11-14;AIRG;2023-11-14;2023-11-14T20:02:51-05:00;False;False;;AIRGAIN INC;SIMS JAMES K;1;2.81;10000.0;Director;24400.0
TELA|2023-11-14;TELA;2023-11-14;2023-11-14T20:01:34-05:00;False;False;;TELA Bio, Inc.;Cuca Roberto | KOBLISH ANTONY;2;19.09;21000.0;COO and CFO | Chief Executive Officer;94914.3
LNSR|2023-11-14;LNSR;2023-11-14;2023-11-14T19:31:52-05:00;False;False;;LENSAR, Inc.;Winer Gary M;1;1.98;1000.0;Director;2135.0
RBA|2023-11-14;RBA;2023-11-14;2023-11-14T19:26:27-05:00;False;False;;RB GLOBAL INC.;KESSLER JAMES FRANCIS;1;1.98;1250.0;Chief Executive Officer;75075.0
PACK|2023-11-14;PACK;2023-11-14;2023-11-14T19:23:27-05:00;False;False;;Ranpak Holdings Corp.;Siebert Mark A. | Tranen Alicia M.;2;20.0;6730.0;Director | MD, North America;21108.350000000002
STAA|2023-11-14;STAA;2023-11-14;2023-11-14T19:13:55-05:00;False;False;;STAAR SURGICAL CO;BROADWOOD PARTNERS, L.P.;1;0.34;34827.0;10% Owner;1140132.1853999998
PRGO|2023-11-14;PRGO;2023-11-14;2023-11-14T19:12:30-05:00;False;False;;PERRIGO Co plc;Lockwood-Taylor Patrick;1;;11000.0;CEO;318868.0
